Curated Document;Sample Id;Document Id;Document title (sv);Document title (en);Req ID;Section titles (sv);Section titles (en);Requirement text (sv);Requirement text (en);Advice (sv);Advice (en);Span;SB11 table;SB11 code;SB11 en_name;SB11 sv_name;CoClass table;CoClass code;CoClass en_name;CoClass sv_name
./data/after_check_20220412/A_2nd.tsv;33;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K122148;19 Grusöverbyggnad# 19.2 Överbyggnadstjocklek grusväg;19 Gravel Superstructure# 19.2 Superstructure thickness gravel road;Överbyggnadstjocklek ska väljas så att den uppfyller kraven i Tabell 19-1 och Tabell 19- 2 samtidigt som de i Figur 19-1 angivna måtten för grusslitlager och bärlager uppfylls.;Superstructure thickness shall be selected to meet the requirements of Table 19-1 and Table 19- 2 while meeting the dimensions of the gravel wear layer and support layer shown in Figure 19-1.;;;gravel wear layer;Landskapsinformation#Byggdelar;VAGKYG#31BJ;Driveable surface, gravel#Road superstructure, wear layer/pavement;Körbar yta, grus#Överbyggnad för Väg, Slitlager/beläggning;Grundfunktioner-och-Komponenter#Konstruktiva-system;NCA#CBB;paving#Flexible ground superstructure for traffic area;Markbeläggning#Flexibel hårdgjord överbyggnad
./data/after_check_20220412/A_2nd.tsv;33;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K122148;19 Grusöverbyggnad# 19.2 Överbyggnadstjocklek grusväg;19 Gravel Superstructure# 19.2 Superstructure thickness gravel road;Överbyggnadstjocklek ska väljas så att den uppfyller kraven i Tabell 19-1 och Tabell 19- 2 samtidigt som de i Figur 19-1 angivna måtten för grusslitlager och bärlager uppfylls.;Superstructure thickness shall be selected to meet the requirements of Table 19-1 and Table 19- 2 while meeting the dimensions of the gravel wear layer and support layer shown in Figure 19-1.;;;support layer;Byggdelar;31BL;Road superstructure, support layer;Överbyggnad för Väg, Bärlager;Konstruktiva-system#Grundfunktioner-och-Komponenter;CJ#UEA;"Foundation and ground
support construction#base course";Fundament- och markstödskonstruktion#Bärande skikt
./data/after_check_20220412/A_2nd.tsv;34;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109935;20 Sidoområde# 20.1 Konstruktiv utformning;20 Side area# 20.1 Constructive design;Mellan släntkrön och vägbana på belagd väg ska finnas en minst 0,25 m bred stödremsa. Utanför stödremsan ska släntlutningen vara 1;A supporting strip at least 0.25 m wide must be provided between the edge of the slope and the road surface of the paved road. Outside the support strip, the slope shall be 1;;;supporting strip;Landskapsinformation;VAGVSR;Support strip;Stödremsa;Konstruktiva-system;CD;Side area construction;Överbyggnad för sidoområde
./data/after_check_20220412/A_2nd.tsv;34;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109935;20 Sidoområde# 20.1 Konstruktiv utformning;20 Side area# 20.1 Constructive design;Mellan släntkrön och vägbana på belagd väg ska finnas en minst 0,25 m bred stödremsa. Utanför stödremsan ska släntlutningen vara 1;A supporting strip at least 0.25 m wide must be provided between the edge of the slope and the road surface of the paved road. Outside the support strip, the slope shall be 1;;;edge of the slope;Landskapsinformation;VAGVSK;Slope crest, road;Släntkrön, väg;Grundfunktioner-och-Komponenter;ZKB;Upper slope edge;Släntkrön
./data/after_check_20220412/A_2nd.tsv;34;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109935;20 Sidoområde# 20.1 Konstruktiv utformning;20 Side area# 20.1 Constructive design;Mellan släntkrön och vägbana på belagd väg ska finnas en minst 0,25 m bred stödremsa. Utanför stödremsan ska släntlutningen vara 1;A supporting strip at least 0.25 m wide must be provided between the edge of the slope and the road surface of the paved road. Outside the support strip, the slope shall be 1;;;road surface;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/A_2nd.tsv;34;TRVINFRA-00224;Vägöverbyggnad / Överbyggnad väg, Dimensionering och utformning;Road Superstructure / Road superstructure, Dimensioning and design;K109935;20 Sidoområde# 20.1 Konstruktiv utformning;20 Side area# 20.1 Constructive design;Mellan släntkrön och vägbana på belagd väg ska finnas en minst 0,25 m bred stödremsa. Utanför stödremsan ska släntlutningen vara 1;A supporting strip at least 0.25 m wide must be provided between the edge of the slope and the road surface of the paved road. Outside the support strip, the slope shall be 1;;;road surface of the paved road;Byggdelar;31BJ;Road superstructure, wear layer/pavement;Överbyggnad för Väg, Slitlager/beläggning;Konstruktiva-system#Grundfunktioner-och-Komponenter;CBC#NCA;Stiff ground superstructure for traffic area#paving;Styv hårdgjord överbyggnad#Markbeläggning
./data/after_check_20220412/A_2nd.tsv;36;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K126689;8 Dimensioneringsförutsättningar# 8.2 Teknisk livslängd;8 Dimensioning requirements# 8.2 Technical lifetime;Ledningar och trummor i en vägkonstruktion med fyllningshöjd över 5 m samt trummor som leder vattendrag under mötesseparerad väg ska dimensioneras så att deras funktion kan upprätthållas i minst 80 år med normalt underhåll.;Pipes and shafts in a road structure with a fill height of more than 5 m and shafts carrying watercourses under a junction-separated road shall be dimensioned so that their function can be maintained for at least 80 years with normal maintenance.;;;Pipes;Landskapsinformation;VA-DRL;Drainage pipe;Dräneringsledning;Grundfunktioner-och-Komponenter;WPA;pipe;Rör
./data/after_check_20220412/A_2nd.tsv;36;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K126689;8 Dimensioneringsförutsättningar# 8.2 Teknisk livslängd;8 Dimensioning requirements# 8.2 Technical lifetime;Ledningar och trummor i en vägkonstruktion med fyllningshöjd över 5 m samt trummor som leder vattendrag under mötesseparerad väg ska dimensioneras så att deras funktion kan upprätthållas i minst 80 år med normalt underhåll.;Pipes and shafts in a road structure with a fill height of more than 5 m and shafts carrying watercourses under a junction-separated road shall be dimensioned so that their function can be maintained for at least 80 years with normal maintenance.;;;Pipes and shafts;Byggdelar;51CD;Drainage water system;Dränvattensystem;Konstruktiva-system;CH;Pipe ditch system;Ledningsförläggning
./data/after_check_20220412/A_2nd.tsv;36;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K126689;8 Dimensioneringsförutsättningar# 8.2 Teknisk livslängd;8 Dimensioning requirements# 8.2 Technical lifetime;Ledningar och trummor i en vägkonstruktion med fyllningshöjd över 5 m samt trummor som leder vattendrag under mötesseparerad väg ska dimensioneras så att deras funktion kan upprätthållas i minst 80 år med normalt underhåll.;Pipes and shafts in a road structure with a fill height of more than 5 m and shafts carrying watercourses under a junction-separated road shall be dimensioned so that their function can be maintained for at least 80 years with normal maintenance.;;;road structure;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/A_2nd.tsv;36;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K126689;8 Dimensioneringsförutsättningar# 8.2 Teknisk livslängd;8 Dimensioning requirements# 8.2 Technical lifetime;Ledningar och trummor i en vägkonstruktion med fyllningshöjd över 5 m samt trummor som leder vattendrag under mötesseparerad väg ska dimensioneras så att deras funktion kan upprätthållas i minst 80 år med normalt underhåll.;Pipes and shafts in a road structure with a fill height of more than 5 m and shafts carrying watercourses under a junction-separated road shall be dimensioned so that their function can be maintained for at least 80 years with normal maintenance.;;;shafts carrying watercourses;Alternativtabell#Landskapsinformation;U172#VA-VLE;Water facilities#Water pipe;Vattenutrymmen#Vattenledning;Konstruktiva-system;JDB;Non-pressurised liquids outflow system;Avloppssystem med självfall
./data/after_check_20220412/A_2nd.tsv;36;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K126689;8 Dimensioneringsförutsättningar# 8.2 Teknisk livslängd;8 Dimensioning requirements# 8.2 Technical lifetime;Ledningar och trummor i en vägkonstruktion med fyllningshöjd över 5 m samt trummor som leder vattendrag under mötesseparerad väg ska dimensioneras så att deras funktion kan upprätthållas i minst 80 år med normalt underhåll.;Pipes and shafts in a road structure with a fill height of more than 5 m and shafts carrying watercourses under a junction-separated road shall be dimensioned so that their function can be maintained for at least 80 years with normal maintenance.;;;junction-separated road;DCAT;z;No Available Code;ingen tillgänglig kod;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/A_2nd.tsv;37;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111359;9 Dränering av väg- och järnvägsöverbyggnad# 9.1 Dränering vid nybyggnation;9 Drainage of road and railway superstructure# 9.1 Drainage in new construction;Vägar och järnvägar ska utformas så att deras livslängd inte förkortas till följd av höga vattenhalter i överbyggnaden.;Roads and railways must be designed so that their life is not shortened by high water levels in the superstructure.;;;Roads;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/A_2nd.tsv;37;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111359;9 Dränering av väg- och järnvägsöverbyggnad# 9.1 Dränering vid nybyggnation;9 Drainage of road and railway superstructure# 9.1 Drainage in new construction;Vägar och järnvägar ska utformas så att deras livslängd inte förkortas till följd av höga vattenhalter i överbyggnaden.;Roads and railways must be designed so that their life is not shortened by high water levels in the superstructure.;;;railways;Byggdelar;33;TRACK FACILITIES;SPÅRANLÄGGNINGAR;Tillgångssystem;3R;Railway system;Spårsystem
./data/after_check_20220412/A_2nd.tsv;37;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111359;9 Dränering av väg- och järnvägsöverbyggnad# 9.1 Dränering vid nybyggnation;9 Drainage of road and railway superstructure# 9.1 Drainage in new construction;Vägar och järnvägar ska utformas så att deras livslängd inte förkortas till följd av höga vattenhalter i överbyggnaden.;Roads and railways must be designed so that their life is not shortened by high water levels in the superstructure.;;;water levels;Landskapsinformation;TERVYZ;Water level;Vattennivå;Grundfunktioner-och-Komponenter;ZJE;Water level;Vattennivå
./data/after_check_20220412/A_2nd.tsv;37;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111359;9 Dränering av väg- och järnvägsöverbyggnad# 9.1 Dränering vid nybyggnation;9 Drainage of road and railway superstructure# 9.1 Drainage in new construction;Vägar och järnvägar ska utformas så att deras livslängd inte förkortas till följd av höga vattenhalter i överbyggnaden.;Roads and railways must be designed so that their life is not shortened by high water levels in the superstructure.;;;superstructure;Byggdelar#Byggdelar;31CJ#31B;Track superstructure#Superstructures for roads and flat areas;Banöverbyggnad#Överbyggnader för väg och plan;Tillgångssystem#Konstruktiva-system;3R#CB;Railway system#Ground superstructure construction;Spårsystem#Överbyggnad för konstruktion
./data/after_check_20220412/A_2nd.tsv;39;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111458;10 Hantering av dagvatten inom väg och järnväg# 10.4 Allmänna dimensioneringskrav# 10.4.3 Avledning;10 Road and rail stormwater management# 10.3 General dimensioning requirements # 10.4.3 Diversion;Vägbanans lutning i tvär- och längsled med hänsyn till avvattning av vägytan ska uppfylla krav enligt VGU - Krav, Vägars och gators utformning.;The gradient of the roadway in the transverse and longitudinal direction, taking into account the dewatering of the road surface, shall meet the requirements of the VGU - Requirements, Design of Roads and Streets.;;;roadway;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/A_2nd.tsv;39;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111458;10 Hantering av dagvatten inom väg och järnväg# 10.4 Allmänna dimensioneringskrav# 10.4.3 Avledning;10 Road and rail stormwater management# 10.3 General dimensioning requirements # 10.4.3 Diversion;Vägbanans lutning i tvär- och längsled med hänsyn till avvattning av vägytan ska uppfylla krav enligt VGU - Krav, Vägars och gators utformning.;The gradient of the roadway in the transverse and longitudinal direction, taking into account the dewatering of the road surface, shall meet the requirements of the VGU - Requirements, Design of Roads and Streets.;För de allra flesta överbyggnadstyper är det skadligt med höga vattenhalter. Ett sådant tillstånd leder till ökad nedbrytning av anläggningen och därmed förkortad livslängd. Vid utformning av anläggningen behöver det därför säkerställas att grundvatten inte tränger in i överbyggnaden underifrån, samt att regn- eller smältvatten som letar sig in i överbyggnaden kan ta sig ut från densamma.;For the vast majority of superstructure types, high water levels are harmful. Such a condition leads to increased degradation of the structure and thus shortened lifetime. The design of the structure therefore needs to ensure that groundwater does not penetrate the superstructure from below and that rainwater or meltwater that finds its way into the superstructure can escape from it.;the dewatering of the road surface;Byggdelar;53BC;Stormwater system;Dagvattensystem;Tillgångssystem;2GCB;Surface runoff system;Dagvattensystem
./data/after_check_20220412/A_2nd.tsv;39;TRVINFRA-00231;Avvattning  / Avvattning, Dimensionering och utformning;Drainage / Drainage, Sizing and Design;K111458;10 Hantering av dagvatten inom väg och järnväg# 10.4 Allmänna dimensioneringskrav# 10.4.3 Avledning;10 Road and rail stormwater management# 10.3 General dimensioning requirements # 10.4.3 Diversion;Vägbanans lutning i tvär- och längsled med hänsyn till avvattning av vägytan ska uppfylla krav enligt VGU - Krav, Vägars och gators utformning.;The gradient of the roadway in the transverse and longitudinal direction, taking into account the dewatering of the road surface, shall meet the requirements of the VGU - Requirements, Design of Roads and Streets.;För de allra flesta överbyggnadstyper är det skadligt med höga vattenhalter. Ett sådant tillstånd leder till ökad nedbrytning av anläggningen och därmed förkortad livslängd. Vid utformning av anläggningen behöver det därför säkerställas att grundvatten inte tränger in i överbyggnaden underifrån, samt att regn- eller smältvatten som letar sig in i överbyggnaden kan ta sig ut från densamma.;For the vast majority of superstructure types, high water levels are harmful. Such a condition leads to increased degradation of the structure and thus shortened lifetime. The design of the structure therefore needs to ensure that groundwater does not penetrate the superstructure from below and that rainwater or meltwater that finds its way into the superstructure can escape from it.;road surface;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
